Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-08-07,952.25,955.0,944.55,947.4,952.25,10922609,10362153717.45,990.0,707.7,948.69,3996335,36.59,EQ
2023-08-08,950.0,959.9,944.05,952.9,947.4,11512735,10965743490.8,990.0,707.7,952.49,3743613,32.52,EQ
2023-08-09,952.0,953.3,944.3,950.0,952.9,7701831,7302697896.9,990.0,707.7,948.18,3969731,51.54,EQ
2023-08-10,948.0,951.95,937.3,939.75,950.0,13590891,12824749603.85,990.0,707.7,943.63,4232713,31.14,EQ
2023-08-11,937.5,945.7,933.0,937.2,939.75,9558237,8966442119.1,990.0,707.7,938.09,4886527,51.12,EQ
2023-08-14,935.0,943.3,928.9,939.95,937.2,7172522,6719257570.85,990.0,707.7,936.81,2067828,28.83,EQ
2023-08-16,935.95,940.0,931.3,933.05,939.95,7394623,6914042214.55,990.0,707.7,935.01,4016875,54.32,EQ
2023-08-17,935.95,943.0,931.65,936.55,933.05,9336994,8762292583.5,990.0,707.7,938.45,2917424,31.25,EQ
2023-08-18,934.85,945.95,931.05,943.05,936.55,6648744,6263599325.1,990.0,707.7,942.07,2507704,37.72,EQ
2023-08-21,944.2,954.25,943.95,952.6,943.05,6822155,6483809700.9,990.0,707.7,950.4,3281642,48.1,EQ
2023-08-22,953.85,959.1,948.65,957.05,952.6,10860061,10385012797.4,990.0,707.7,956.26,5870908,54.06,EQ
2023-08-23,962.0,980.45,958.4,979.25,957.05,12677151,12326647757.6,990.0,707.7,972.35,7503959,59.19,EQ
2023-08-24,984.8,994.25,979.1,981.35,979.25,11899556,11733274955.35,994.25,707.7,986.03,3546340,29.8,EQ
2023-08-25,974.0,988.2,970.8,983.1,981.35,6228241,6106875145.0,994.25,707.7,980.51,2321061,37.27,EQ
2023-08-28,980.1,992.5,980.1,990.2,983.1,8451441,8347376518.7,994.25,707.7,987.69,4543438,53.76,EQ
2023-08-29,990.2,991.0,977.5,980.7,990.2,8114141,7965598160.5,994.25,707.7,981.69,3245069,39.99,EQ
2023-08-30,983.0,998.0,980.0,983.35,980.7,9023083,8953825024.45,998.0,707.7,992.32,3724094,41.27,EQ
2023-08-31,981.8,994.7,968.6,973.5,983.35,21558300,21083583404.95,998.0,707.7,977.98,9837527,45.63,EQ
2023-09-01,974.25,993.0,969.0,991.15,973.5,10946742,10744950739.35,998.0,707.7,981.57,5343359,48.81,EQ
2023-09-04,993.75,994.55,980.0,982.25,991.15,6727188,6623664482.1,998.0,707.7,984.61,3373383,50.15,EQ
