Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-03-16,107.25,107.25,103.7,105.05,108.65,81088340,8500165789.1,1386.7,95.0,104.83,39106588,48.23,EQ
2023-03-17,106.45,107.35,105.0,107.0,105.05,48962238,5202472538.4,1386.7,95.0,106.25,20538331,41.95,EQ
2023-03-20,106.1,106.45,103.85,104.5,107.0,41569640,4352603949.85,1386.7,95.0,104.71,17659007,42.48,EQ
2023-03-21,105.1,105.4,104.3,104.75,104.5,26434897,2768091153.4,1386.7,95.0,104.71,8989938,34.01,EQ
2023-03-22,104.75,105.95,104.4,104.8,104.75,25891259,2724080059.55,1386.7,95.0,105.21,10850705,41.91,EQ
2023-03-23,104.4,105.5,104.35,104.9,104.8,20913844,2197143347.9,1386.7,95.0,105.06,7294075,34.88,EQ
2023-03-24,105.0,105.05,101.55,102.1,104.9,39014278,4022377160.1,1386.7,95.0,103.1,17456932,44.74,EQ
2023-03-27,102.55,103.4,102.1,102.3,102.1,24753289,2540528569.55,1386.7,95.0,102.63,8159264,32.96,EQ
2023-03-28,102.85,103.1,102.35,102.5,102.3,18703734,1920212067.45,1386.7,95.0,102.66,8412290,44.98,EQ
2023-03-29,102.5,104.5,101.65,103.6,102.5,37221124,3817072842.05,1386.7,95.0,102.55,17900104,48.09,EQ
2023-03-31,105.0,105.5,104.1,104.5,103.6,34579415,3627314028.05,1386.7,95.0,104.9,21018305,60.78,EQ
2023-04-03,105.1,105.25,103.8,104.1,104.5,21840428,2278058629.4,1386.7,95.0,104.3,10890378,49.86,EQ
2023-04-05,104.1,105.0,103.2,104.85,104.1,25194802,2627043258.3,1386.7,95.0,104.27,10412316,41.33,EQ
2023-04-06,104.85,105.1,104.2,104.35,104.85,21053782,2201800059.7,1386.7,95.0,104.58,10448387,49.63,EQ
2023-04-10,104.5,105.75,104.5,104.95,104.35,19992257,2100642987.95,1384.0,95.0,105.07,8505539,42.54,EQ
2023-04-11,105.55,107.85,105.1,107.55,104.95,49304956,5236110495.1,1384.0,95.0,106.2,25063215,50.83,EQ
2023-04-12,108.2,108.4,106.95,107.6,107.55,27349538,2948517983.1,1384.0,95.0,107.81,10433581,38.15,EQ
2023-04-13,107.5,108.15,105.9,107.5,107.6,34880922,3728837192.45,1384.0,95.0,106.9,15878284,45.52,EQ
2023-04-17,107.6,108.3,106.75,107.15,107.5,24642162,2642835449.5,1366.65,95.0,107.25,11333677,45.99,EQ
2023-04-18,107.2,107.9,106.85,107.6,107.15,25476339,2734457761.1,1366.65,95.0,107.33,12464201,48.92,EQ
2023-04-19,107.85,110.4,107.75,108.1,107.6,62100775,6771763621.7,1366.65,95.0,109.04,24393050,39.28,EQ
2023-04-20,108.2,108.7,107.4,108.0,108.1,18337948,1980844661.65,1366.65,95.0,108.02,7021275,38.29,EQ
2023-04-21,108.0,108.1,105.35,106.15,108.0,37638506,3991843098.75,1366.65,95.0,106.06,16421534,43.63,EQ
2023-04-24,106.4,106.7,105.35,106.5,106.15,23475012,2493311630.9,1330.0,95.0,106.21,8141753,34.68,EQ
2023-04-25,106.7,107.6,106.25,107.05,106.5,23333425,2500546363.5,1330.0,95.0,107.17,10542235,45.18,EQ
2023-04-26,106.5,107.05,105.85,106.85,107.05,23590297,2514895123.15,1330.0,95.0,106.61,10860256,46.04,EQ
2023-04-27,106.3,107.85,106.3,107.65,106.85,22364308,2399360923.3,1330.0,95.0,107.29,9655214,43.17,EQ
