Date,Open Price,High Price,Low Price,Close Price,Prev Close Price,Total Traded Quantity,Total Traded Value,52 Week High Price,52 Week Low Price,VWAP,Deliverable Volume,Deliverable Percent,Series
2023-05-16,2254.6,2255.0,2223.1,2227.2,2246.85,2528855,5650378608.0,2416.35,1456.35,2234.36,1668109,65.96,EQ
2023-05-17,2224.35,2244.0,2210.2,2219.6,2227.2,1961004,4360662313.15,2416.35,1456.35,2223.69,1033393,52.7,EQ
2023-05-18,2230.0,2233.55,2181.0,2188.2,2219.6,2290757,5049027902.95,2416.35,1456.35,2204.09,1314676,57.39,EQ
2023-05-19,2192.0,2199.05,2168.5,2190.05,2188.2,1729803,3777564560.35,2416.35,1456.35,2183.81,1000821,57.86,EQ
2023-05-22,2190.0,2222.0,2178.4,2216.6,2190.05,1112099,2458966165.5,2416.35,1456.35,2211.1,466229,41.92,EQ
2023-05-23,2225.6,2228.6,2194.0,2197.65,2216.6,2265389,4991800513.0,2416.35,1456.35,2203.51,1492247,65.87,EQ
2023-05-24,2200.0,2208.5,2176.0,2185.15,2197.65,2648479,5799912291.0,2416.35,1456.35,2189.9,1981266,74.81,EQ
2023-05-25,2190.0,2207.3,2178.0,2204.7,2185.15,1689521,3701256865.8,2416.35,1456.35,2190.71,995242,58.91,EQ
2023-05-26,2209.0,2220.75,2201.0,2218.45,2204.7,1249128,2764318879.35,2416.35,1456.35,2213.0,665160,53.25,EQ
2023-05-29,2225.0,2241.8,2220.2,2224.55,2218.45,1369656,3054642456.65,2416.35,1456.35,2230.23,758099,55.35,EQ
2023-05-30,2230.0,2237.0,2207.2,2210.8,2224.55,1716729,3803668166.15,2416.35,1456.35,2215.65,1217068,70.89,EQ
2023-05-31,2201.1,2224.0,2200.0,2205.65,2210.8,2809284,6200544991.75,2416.35,1456.35,2207.16,2131481,75.87,EQ
2023-06-01,2217.0,2222.0,2202.15,2207.8,2205.65,1049488,2321170531.55,2416.35,1456.35,2211.72,588404,56.07,EQ
2023-06-02,2221.0,2237.3,2212.15,2234.55,2207.8,1399950,3119146915.75,2416.35,1456.35,2228.04,999878,71.42,EQ
2023-06-05,2245.0,2272.8,2240.0,2268.3,2234.55,2344944,5301254467.75,2416.35,1456.35,2260.72,1410174,60.14,EQ
2023-06-06,2269.0,2280.7,2263.7,2277.95,2268.3,1677680,3812165166.35,2416.35,1456.35,2272.28,1208031,72.01,EQ
2023-06-07,2278.0,2318.0,2278.0,2315.5,2277.95,2128603,4905399392.2,2416.35,1456.35,2304.52,1470071,69.06,EQ
2023-06-08,2316.95,2345.05,2312.75,2340.3,2315.5,2556995,5974708032.0,2416.35,1456.35,2336.61,1882185,73.61,EQ
2023-06-09,2345.0,2368.85,2338.25,2363.0,2340.3,2501720,5904244190.05,2416.35,1456.35,2360.07,1940724,77.58,EQ
2023-06-12,2365.0,2370.0,2333.1,2339.95,2363.0,1172382,2745752288.65,2416.35,1456.35,2342.03,738906,63.03,EQ
2023-06-13,2345.85,2357.9,2327.1,2354.4,2339.95,1688768,3965656922.25,2416.35,1456.35,2348.25,1296051,76.75,EQ
2023-06-14,2352.9,2360.0,2340.0,2355.05,2354.4,1013564,2383416827.05,2416.35,1456.35,2351.52,672053,66.31,EQ
2023-06-15,2355.0,2369.5,2349.0,2361.3,2355.05,2561534,6053183578.6,2416.35,1456.35,2363.11,2160742,84.35,EQ
2023-06-16,2363.75,2380.0,2352.25,2366.8,2361.3,1794542,4247829339.05,2416.35,1456.35,2367.08,1346918,75.06,EQ
2023-06-19,2379.0,2419.9,2361.0,2366.35,2366.8,3111256,7427437381.0,2419.9,1456.35,2387.28,2031497,65.3,EQ
2023-06-20,2364.95,2389.65,2354.45,2382.0,2366.35,1771306,4207298020.8,2419.9,1456.35,2375.25,1295751,73.15,EQ
2023-06-21,2382.0,2412.0,2382.0,2394.45,2382.0,1607299,3857408949.95,2419.9,1456.35,2399.93,1093927,68.06,EQ
2023-06-22,2394.6,2424.0,2380.0,2416.25,2394.45,1741775,4189872511.6,2424.0,1456.35,2405.52,868261,49.85,EQ
2023-06-23,2418.95,2427.0,2383.25,2389.55,2416.25,1212955,2914013127.3,2427.0,1456.35,2402.41,587927,48.47,EQ
